Survey date,Confidence score,Respondent count,Postcode
28/06/2025,30.84,153,SM4 9ES
28/06/2025,100,150,W1A 6LF
28/06/2025,67.01,135,EC2P 2LR
28/06/2025,69.01,160,E14 1HZ
28/06/2025,96.1,161,EC88 1ZT
28/06/2025,25.12,143,SW9 6YD
28/06/2025,86.32,153,TW3 9NH
28/06/2025,65.35,155,RM3 7UF
28/06/2025,61.27,147,UB10 9PL
28/06/2025,52.71,135,CR0 3PS
28/06/2025,78.48,164,SW16 5PY
28/06/2025,57.18,166,N1 3GY
28/06/2025,86.58,147,W1P 1DJ
28/06/2025,51.72,173,N6 4LP
28/06/2025,73.39,145,SW19 3AX
28/06/2025,51.64,144,HA2 9PT
28/06/2025,61.15,167,SE27 0YJ
28/06/2025,45.98,129,DA16 1GN
28/06/2025,55.69,148,RM12 5UB
28/06/2025,23.29,155,SW16 4YA
28/06/2025,76.89,162,EN5 3HF
28/06/2025,80.16,170,N1 1AJ
28/06/2025,81.81,145,N11 3LT
28/06/2025,69.21,146,N15 9FF
28/06/2025,49.84,153,NW2 7DE
28/06/2025,62.74,139,NW6 2ND
28/06/2025,87.22,136,SW2 1SD
28/06/2025,73.8,184,W8 7GW
28/06/2025,41.43,143,W1T 1BT
28/06/2025,53.87,121,UB6 7AD
28/06/2025,44.77,147,E2 6NX
28/06/2025,86.09,144,HA8 4JD
28/06/2025,45.96,175,SE1 8LY
28/06/2025,44.88,166,NW2 5BS
28/06/2025,44.22,165,E11 2BY
28/06/2025,67.71,149,IG1 8LS
28/06/2025,65.17,148,E15 1GA
28/06/2025,50,143,TW1 1WU
28/06/2025,100,135,E4 0AN
28/06/2025,10.68,134,NW3 7EH
28/06/2025,72.38,144,NW1 5AS
28/06/2025,85.49,160,E1W 1NZ
28/06/2025,58.12,171,SW14 8HT
28/06/2025,69,157,E16 3AL
28/06/2025,57.24,145,HA8 7UA
28/06/2025,100,162,SE8 3DY
28/06/2025,32.8,155,CR4 8SP
28/06/2025,85.23,156,N4 1WR
28/06/2025,50.05,155,WC2A 1WZ
28/06/2025,100,141,HA7 4ZD
28/06/2025,61.74,166,HA3 9EE
28/06/2025,81.39,153,IG2 6NB
28/06/2025,41.33,155,SE28 0FH
28/06/2025,72.72,150,W6 7GZ
28/06/2025,89.17,168,NW8 7AJ
28/06/2025,40.44,163,SE22 2FG
28/06/2025,56.31,162,W4 3ZJ
28/06/2025,99.55,154,EN1 4TE
28/06/2025,97.36,166,NW5 2PN
28/06/2025,54.83,150,SE20 7SX
28/06/2025,66.13,155,RM11 3EY
28/06/2025,59.88,165,EC3M 1HE
28/06/2025,93.49,160,HA5 3DS
28/06/2025,32.14,124,N17 6TY
28/06/2025,69.14,154,SW18 1PR
28/06/2025,73.15,141,SW15 9EX
28/06/2025,75.3,139,SE15 2YF
28/06/2025,27.78,136,KT3 3DU
28/06/2025,46.34,149,E14 8EW
28/06/2025,80.42,137,EC2P 2HR
28/06/2025,87.11,169,SE10 9SF
28/06/2025,62.4,148,NW1 8QN
28/06/2025,67.48,150,NW9 4AY
28/06/2025,70.18,155,DA15 9WZ
28/06/2025,92.71,141,SE6 2YB
28/06/2025,42.66,158,SE10 1BX
28/06/2025,65.96,159,SM1 2LF
28/06/2025,72.77,155,W1H 5LP
28/06/2025,44.9,149,NW1 6QQ
28/06/2025,40.46,142,EC3N 1AN
28/06/2025,72.75,164,N3 2UP
28/06/2025,78.25,166,W5 1AL
28/06/2025,76.05,160,CR90 9NF
28/06/2025,97.57,158,SW1W 8HA
28/06/2025,44.95,137,NW10 2AJ
28/06/2025,75.21,154,CR0 4RW
28/06/2025,58.37,141,SM5 3DU
28/06/2025,45,147,CR0 3QF
28/06/2025,16.01,159,UB6 9BH
28/06/2025,100,158,WC2A 1RQ
28/06/2025,37.21,158,E1W 2AH
28/06/2025,77.26,161,W3 3EF
28/06/2025,74.04,160,SW15 6NJ
28/06/2025,83.17,147,TW1 9BX
28/06/2025,82.87,162,W12 2DG
28/06/2025,39.8,171,E11 1BS
28/06/2025,45.9,140,HA8 8UF
28/06/2025,40.22,163,W1U 3BY
28/06/2025,21.34,150,CR9 2UU
28/06/2025,75.21,140,EC2A 4DG
28/06/2025,79.19,133,UB1 1PN
28/06/2025,53.72,151,UB6 9LQ
28/06/2025,51.74,162,SE10 8HZ
28/06/2025,53.8,140,N4 2PQ
28/06/2025,76.03,140,W1J 7SL
28/06/2025,99.74,150,E10 7XJ
28/06/2025,47.05,154,BR1 9UB
28/06/2025,63.08,135,W3 6BL
28/06/2025,58.58,156,TW13 4DA
28/06/2025,66.05,163,CR9 5WX
28/06/2025,30.4,137,W4 2XD
28/06/2025,54.19,168,E5 0UU
28/06/2025,100,169,RM2 5AZ
28/06/2025,47.47,142,NW6 3ZH
28/06/2025,80.11,136,SW18 9JH
28/06/2025,83.59,150,SW15 1XG
28/06/2025,48.97,142,EC2M 6SA
28/06/2025,61.35,150,NW10 7AY
28/06/2025,59.69,123,DA8 3ZQ
29/06/2025,50.39,152,SW11 3AJ
29/06/2025,78.38,163,E77 1SW
29/06/2025,61.41,155,DA15 9EP
29/06/2025,86.93,150,UB5 9UR
29/06/2025,76.47,133,W11 1XB
29/06/2025,44.68,157,DA15 8EX
29/06/2025,92.35,161,RM8 1DZ
29/06/2025,82.61,139,SW1V 3SD
29/06/2025,53.17,149,TW1 1QE
29/06/2025,67.1,154,HA9 8TQ
29/06/2025,79.4,170,SM6 8TT
29/06/2025,65.3,158,W1Y 4HP
29/06/2025,92.11,130,SE1 3PX
29/06/2025,70.43,148,BR2 0GW
29/06/2025,92.08,142,SE15 6GX
29/06/2025,86.02,150,W1T 4ND
29/06/2025,75.53,144,W9 2PU
29/06/2025,80.9,146,BR5 4WB
29/06/2025,100,143,EC3M 6BS
29/06/2025,45.68,161,UB3 5AH
29/06/2025,31.5,179,W3 0AB
29/06/2025,32.67,152,CR9 6UR
29/06/2025,46.82,161,SW4 7AL
29/06/2025,94.33,145,E5 8DQ
29/06/2025,25.56,154,CR2 9BA
29/06/2025,45.23,166,NW11 1AH
29/06/2025,67.49,140,SW3 2EA
29/06/2025,100,157,E6 1QA
29/06/2025,80.05,141,E5 5DF
29/06/2025,79.3,158,W1T 5PD
29/06/2025,85.45,150,NW10 3RH
29/06/2025,40.2,140,TW13 4JJ
29/06/2025,95.71,142,E7 0HD
29/06/2025,97.71,126,N13 5WQ
29/06/2025,91.35,163,E3 4GD
29/06/2025,95.49,172,KT1 9XT
29/06/2025,54.92,129,SW6 5FQ
29/06/2025,51.3,150,TW8 8QJ
29/06/2025,84.73,143,WC1A 9FP
29/06/2025,77.26,138,SW1X 7LL
29/06/2025,53.88,151,SW8 1AY
29/06/2025,89.77,145,CR0 3QW
29/06/2025,89.37,152,E14 9NE
29/06/2025,77.89,160,E10 7RF
29/06/2025,100,155,E1 1ZZ
29/06/2025,82.62,157,HA3 6EG
29/06/2025,81.69,186,NW8 6AR
29/06/2025,25.32,164,NW8 8FP
29/06/2025,89.78,163,SM4 5JG
29/06/2025,53.79,163,W6 9ST
29/06/2025,28.91,140,SW3 2SB
29/06/2025,15,146,KT2 6AX
29/06/2025,74.13,145,UB9 6SD
29/06/2025,100,145,SW19 4DQ
29/06/2025,37.78,148,TW1 2SJ
29/06/2025,36.77,128,EN1 2ED
29/06/2025,38.07,160,UB4 8SJ
29/06/2025,48.6,171,SE1 2BS
29/06/2025,62.95,147,E14 8QR
29/06/2025,79.75,145,NW10 9WN
29/06/2025,56.9,142,W1R 8RE
29/06/2025,54.46,163,HA0 1TT
29/06/2025,50.86,147,SE7 7FD
29/06/2025,100,153,SW19 1SG
29/06/2025,65.79,142,DA17 5LZ
29/06/2025,100,163,NW3 4EZ
29/06/2025,51.61,150,W3 3FZ
29/06/2025,43.55,152,NW3 2PT
29/06/2025,37.33,166,N10 1HT
29/06/2025,61.64,134,KT1 3RN
29/06/2025,75.02,151,N1 7UU
29/06/2025,19.76,159,BR7 5FJ
29/06/2025,62.88,159,E2 8BY
29/06/2025,30.71,150,CR9 3YD
29/06/2025,41.84,145,TW3 1DX
29/06/2025,64.68,122,E10 9HA
29/06/2025,36.62,182,HA8 0AR
29/06/2025,47.01,147,N1 6FB
29/06/2025,93.26,138,W11 4PL
29/06/2025,77.16,180,DA15 8TP
29/06/2025,72.89,154,E5 9TG
29/06/2025,82.21,162,N21 3BX
29/06/2025,97.9,148,KT2 6DL
29/06/2025,95.94,148,KT9 1TD
29/06/2025,85.34,155,E6 5QX
29/06/2025,50.19,149,SW20 0XN
29/06/2025,29.71,139,HA5 3DZ
29/06/2025,98.25,160,WC1A 9NH
29/06/2025,69.84,154,UB7 8NF
29/06/2025,100,153,SW19 6TZ
29/06/2025,96.75,152,HA0 2AB
29/06/2025,50.89,161,W1B 5QH
29/06/2025,63.42,117,RM7 8AX
29/06/2025,56.38,163,BR2 7LT
29/06/2025,58.61,156,SE15 5NU
29/06/2025,55.9,158,TW7 9EN
29/06/2025,100,151,DA16 1ZX
29/06/2025,42.44,137,W1N 1HD
29/06/2025,54.67,165,SW15 2AH
29/06/2025,70.74,140,SE1P 4YJ
29/06/2025,55.29,162,HA5 3BX
29/06/2025,61.55,135,E11 2ZA
29/06/2025,75.67,171,BR1 4AF
29/06/2025,80.59,145,E11 1LT
29/06/2025,59.24,154,W9 1YL
29/06/2025,25.11,146,N1 9JP
29/06/2025,43.58,133,E6 4TP
29/06/2025,48.61,154,UB10 0AA
29/06/2025,59.21,141,SW1W 9YB
29/06/2025,50,152,W1A 4XG
29/06/2025,63.47,145,N6 5DT
29/06/2025,62.15,154,E14 1TB
29/06/2025,37.57,162,N13 5PG
29/06/2025,82.13,132,N7 7FB
29/06/2025,64.13,161,NW6 1PN
29/06/2025,67.74,144,N2 8JB
29/06/2025,70.1,144,W1A 1GX
29/06/2025,96.68,153,N22 6UW
29/06/2025,67.42,162,W1H 5AS
29/06/2025,100,108,EN5 1HG
29/06/2025,12.44,149,IG6 1PW
29/06/2025,52.67,150,SE3 8ZD
29/06/2025,42.93,143,E15 1UP
29/06/2025,44.8,148,N14 7WS
29/06/2025,91.4,145,IG11 7QF
29/06/2025,82.08,158,SW10 9JJ
29/06/2025,72.11,169,SW2 5FB
29/06/2025,70.78,131,NW8 1FN
29/06/2025,85.59,154,TW1 3GA
29/06/2025,54.92,137,WC1H 9BQ
29/06/2025,70.43,159,E17 8JH
29/06/2025,52.36,148,SE10 9SX
29/06/2025,48.99,147,W1A 5DR
29/06/2025,84.43,138,E5 8UU
29/06/2025,56.4,165,N1 6AA
29/06/2025,63.15,137,CR0 0SG
29/06/2025,65.09,164,CR0 8ED
29/06/2025,71.05,154,HA4 6QU
29/06/2025,74.24,148,BR1 4PD
29/06/2025,88.66,145,W1W 7WU
29/06/2025,64.51,133,N2 8WY
29/06/2025,90.75,158,SW13 9NT
29/06/2025,76.19,130,DA7 9EP
29/06/2025,65.63,160,WC2R 3BP
29/06/2025,66.32,135,EN2 7ZJ
29/06/2025,43.87,165,SE19 2RF
29/06/2025,86.52,153,NW9 7RF
29/06/2025,72.9,135,SM6 7WU
29/06/2025,95.04,144,SW6 1YF
29/06/2025,45.14,148,NW10 1NF
29/06/2025,100,140,E15 2PH
29/06/2025,51.41,157,UB8 9AH
29/06/2025,49.19,160,N15 5LU
29/06/2025,53.92,176,E16 3NR
29/06/2025,87.97,162,E3 3NQ
29/06/2025,100,148,UB5 4FE
29/06/2025,54.54,153,HA9 0ED
29/06/2025,72.74,158,CR2 5LF
29/06/2025,66.72,142,SW16 1FB
29/06/2025,36.98,159,E11 3LR
29/06/2025,59.34,148,RM3 8QH
29/06/2025,69.05,164,W1T 4EQ
29/06/2025,47.25,164,SE12 2BE
29/06/2025,59.11,151,DA17 5BY
29/06/2025,71.23,158,TW4 6BB
29/06/2025,51.55,133,EC3M 1DH
29/06/2025,51.86,157,SW1X 7AS
29/06/2025,28.35,145,TW6 1RL
29/06/2025,75.29,154,N8 9JE
29/06/2025,83.72,173,EC1V 0HR
29/06/2025,96.15,156,WC1N 1JN
29/06/2025,67.73,155,BR1 4ZB
29/06/2025,49.39,157,RM9 6TR
29/06/2025,59.86,156,RM3 8QB
29/06/2025,60.92,163,CR2 6XP
29/06/2025,32.73,129,NW2 4ZP
29/06/2025,71.37,129,E9 7ZP
29/06/2025,69.45,138,IG11 9LN
29/06/2025,44.42,133,BR1 5LQ
29/06/2025,70.47,145,NW7 2FD
29/06/2025,91.37,142,E2 9JL
29/06/2025,67.41,149,WC2A 1TA
29/06/2025,100,163,HA5 5BF
29/06/2025,68.23,160,DA8 1LQ
29/06/2025,48.5,142,WC1X 0EP
29/06/2025,67.33,146,W5 9DE
29/06/2025,84.87,141,SE13 5WP
29/06/2025,31.89,161,E5 0YR
29/06/2025,86,160,DA16 2SX
29/06/2025,84.55,135,HA9 9NZ
29/06/2025,87.8,163,E14 8JH
29/06/2025,42.23,154,RM14 2QD
29/06/2025,83.02,145,NW3 2LB
29/06/2025,30.33,167,EC2N 1HJ
29/06/2025,32.63,167,N8 8EJ
29/06/2025,47.08,144,SW4 9DF
29/06/2025,8.7,147,W1N 8ED
29/06/2025,84.59,155,W7 9EY
29/06/2025,78.85,134,SW19 3FH
29/06/2025,98.81,155,NW1 5AU
29/06/2025,70.1,131,DA7 6HT
29/06/2025,69.4,165,SE16 2WF
29/06/2025,83.82,166,E1 7ZZ
29/06/2025,45.61,146,UB8 1DG
29/06/2025,96.61,145,HA8 6RB
29/06/2025,48.23,180,E9 5DU
29/06/2025,59.05,148,N1 1SZ
29/06/2025,88.17,159,E5 0WG
29/06/2025,87.35,164,CR3 1BS
29/06/2025,55.41,144,SW3 6HP
29/06/2025,52.01,138,N19 5AY
29/06/2025,27.14,170,SE15 3EJ
29/06/2025,98.83,148,EN2 0JR
29/06/2025,84.7,150,TW2 7BT
29/06/2025,75.26,140,E9 9DL
29/06/2025,53.44,153,NW8 8LZ
29/06/2025,37.3,147,WC1A 1DB
29/06/2025,67.52,148,SE24 0WQ
29/06/2025,84.16,149,SW16 5ZL
29/06/2025,62.38,152,SE22 0QR
29/06/2025,79.53,185,W2 3FS
29/06/2025,85.71,137,NW26 9HJ
29/06/2025,82.4,149,KT9 2NF
29/06/2025,23.84,154,SW16 2XB
29/06/2025,51.51,137,TW14 8WB
29/06/2025,70.57,161,E14 1XW
29/06/2025,65.02,144,W1W 6RS
29/06/2025,95.5,145,W4 5DR
29/06/2025,67.19,155,N11 9DP
29/06/2025,66.02,149,UB4 9RR
29/06/2025,55.38,150,CR7 9DJ
29/06/2025,68.82,150,W1A 4JY
29/06/2025,68.64,134,SE9 5HR
29/06/2025,67.52,153,N1 7FR
29/06/2025,61.47,161,TW6 2LS
29/06/2025,35.94,152,TW6 3TE
29/06/2025,86.41,148,BR2 8LR
29/06/2025,55.79,164,W1G 6AX
29/06/2025,74.21,132,NW2 5HG
29/06/2025,30.16,147,W1G 9AB
29/06/2025,46.94,163,BR6 9QX
29/06/2025,46.51,144,N2 9AZ
29/06/2025,39.16,151,N10 9FQ
29/06/2025,50.57,149,HA3 6LP
29/06/2025,76.39,138,W4 5BY
29/06/2025,91.02,145,WC2R 3JE
29/06/2025,74.97,156,SE1 1QX
29/06/2025,97.31,146,SM6 7AS
29/06/2025,79.76,150,SW1P 2YB
29/06/2025,94.69,135,SW10 0XA
29/06/2025,62.47,145,CR2 1LN
29/06/2025,85.53,157,TW5 9UP
29/06/2025,100,144,E2 8YZ
29/06/2025,100,123,SE15 2YY
29/06/2025,23.14,150,SE13 6PH
29/06/2025,67.37,132,NW5 4LR
29/06/2025,46.47,158,NW2 3PQ
29/06/2025,25.7,165,SM6 8TL
29/06/2025,76.56,132,KT1 2UP
29/06/2025,46.54,133,CR9 3NE
29/06/2025,43.09,150,N1P 2UG
29/06/2025,58.05,167,N16 5RA
29/06/2025,56.4,154,SW18 5JD
29/06/2025,100,156,EC3N 1BU
29/06/2025,81.4,158,TW13 4YF
29/06/2025,100,147,SE1 3XW
29/06/2025,69.65,149,N2 0BS
29/06/2025,100,149,SW1H 9NP
29/06/2025,39.49,139,N15 4TB
29/06/2025,89.24,160,UB1 2BE
29/06/2025,65.83,145,TW13 9ED
29/06/2025,56.27,136,TW3 1WY
29/06/2025,80.58,148,SM4 6EB
29/06/2025,43,162,SM1 3SW
29/06/2025,45.45,149,SW6 4HS
29/06/2025,66.6,150,E14 7JJ
29/06/2025,65.82,140,NW9 6FJ
29/06/2025,59.64,148,E16 9DS
29/06/2025,82.62,150,EN2 6PB
30/06/2025,69.34,140,TW14 0AW
30/06/2025,34.77,146,N16 6EG
30/06/2025,73.69,139,E13 3ET
30/06/2025,42.97,162,SE16 9GX
30/06/2025,70.79,139,N17 6QN
30/06/2025,95.9,154,N12 0AX
30/06/2025,45.87,165,BR3 5HN
30/06/2025,71.15,159,HA1 2LJ
30/06/2025,71.54,148,SW18 4LA
30/06/2025,64.49,139,N2 9ZF
30/06/2025,57.87,148,W2 5JF
30/06/2025,80.72,137,SE25 6EE
30/06/2025,94.78,153,W1P 7LG
30/06/2025,53.01,164,SE6 3PF
30/06/2025,66.76,173,N19 5AX
30/06/2025,83.15,149,N9 0LS
30/06/2025,60.36,146,EC4A 2TB
30/06/2025,89.08,161,E15 2RZ
30/06/2025,46.39,153,SW4 9JP
30/06/2025,92.06,129,SW14 8ZT
30/06/2025,85.71,140,NW1 8TF
30/06/2025,67.11,147,WC1H 9NQ
30/06/2025,61.18,156,N1 7AG
30/06/2025,61.88,158,SW2 3NX
30/06/2025,89.28,130,N12 9PR
30/06/2025,98.5,150,SW8 1LN
30/06/2025,41.96,161,SW18 3QF
30/06/2025,48.84,150,E3 3EH
30/06/2025,53.58,149,IG7 4HB
30/06/2025,68.43,167,N1 6YT
30/06/2025,79.17,145,SE13 7NL
30/06/2025,65.8,168,W1S 2BP
30/06/2025,100,142,E5 9WU
30/06/2025,69.91,135,SM3 8HH
30/06/2025,64.62,158,SE7 7EU
30/06/2025,52.62,142,EN3 6JY
30/06/2025,84.6,151,SE18 1AZ
30/06/2025,93.12,147,SM6 0XZ
30/06/2025,40.18,122,W1J 6DD
30/06/2025,81.42,157,KT3 5XP
30/06/2025,62.82,154,SW10 0RU
30/06/2025,78.31,141,NW11 9ED
30/06/2025,71.11,154,SE5 7TE
30/06/2025,79.43,144,EN1 2QR
30/06/2025,65,142,W1U 8WA
30/06/2025,77.36,155,NW3 1QZ
30/06/2025,65.14,149,DA7 6JX
30/06/2025,55.19,155,NW8 8ZN
30/06/2025,75.62,151,E13 9NN
30/06/2025,100,133,BR2 7PT
30/06/2025,78.75,139,NW2 3AS
30/06/2025,90.72,161,SW1W 0EA
30/06/2025,84.07,130,UB7 7SR
30/06/2025,75.67,134,N20 0TL
30/06/2025,75.05,135,NW5 9TL
30/06/2025,47.34,143,BR3 4SG
30/06/2025,87.45,157,SM1 2UU
30/06/2025,74.5,137,SW16 9HE
30/06/2025,57.09,133,W12 7LT
30/06/2025,95.51,141,WD23 1NT
30/06/2025,100,161,NW10 1WB
30/06/2025,25.79,139,N12 8RS
30/06/2025,56.27,165,TW3 9WY
30/06/2025,81.79,135,EN1 2AL
30/06/2025,66.75,151,E16 2PQ
30/06/2025,42.48,131,E10 9DQ
30/06/2025,100,164,SW1P 2HX
30/06/2025,63.58,150,DA7 9AR
30/06/2025,86.36,159,W9 3BB
30/06/2025,61.56,126,NW3 4UX
30/06/2025,92.69,157,E1 2JT
30/06/2025,66.25,156,E14 1LJ
30/06/2025,70.16,142,HA2 8DR
30/06/2025,73.77,174,BR5 3EX
30/06/2025,69,144,E9 7YF
30/06/2025,66.29,151,E6 5SE
30/06/2025,51.64,144,HA5 3LH
30/06/2025,79.33,166,SW1X 9EW
30/06/2025,76.57,145,W1H 5JN
30/06/2025,69.25,155,EC2A 3WD
30/06/2025,71.92,143,W8 5RX
30/06/2025,78.28,129,E11 1DF
30/06/2025,73.01,144,RM8 3EP
30/06/2025,57.47,147,N1 7RY
30/06/2025,57.03,147,CR5 2DQ
30/06/2025,89.64,157,NW7 0WZ
30/06/2025,87.5,149,W5 9FN
30/06/2025,61.71,140,SM4 4EE
30/06/2025,81,147,UB1 1HS
30/06/2025,42.95,157,N5 1XG
30/06/2025,87.31,162,N18 2DZ
30/06/2025,75.76,140,SM6 0ZJ
30/06/2025,82.49,148,SE15 2EP
30/06/2025,53.72,152,N14 4AG
30/06/2025,36.93,148,SE5 0BU
30/06/2025,83.34,137,KT4 8NR
30/06/2025,93.82,157,E6 3WW
30/06/2025,48.65,141,NW6 6SP
30/06/2025,44.8,150,SE18 9LP
30/06/2025,32.31,150,NW8 6WG
30/06/2025,72.17,150,N9 7QU
30/06/2025,78.13,137,N1P 2AQ
30/06/2025,33.63,142,E14 6FH
30/06/2025,71.21,149,HA5 4ED
30/06/2025,53.17,160,WC2A 1NF
30/06/2025,45.19,158,E17 7SA
30/06/2025,75.68,141,SW16 5RZ
30/06/2025,70.71,153,W2 5XR
30/06/2025,75.29,146,DA15 8XT
30/06/2025,45.18,151,EN5 4HY
30/06/2025,51.86,145,W11 3FP
30/06/2025,56.92,132,SE4 2UY
30/06/2025,73.57,137,N19 3EQ
30/06/2025,78.3,139,NW10 8DJ
30/06/2025,83.89,150,E7 9QY
30/06/2025,78.65,123,UB6 7RD
30/06/2025,67.8,143,SW19 9LG
30/06/2025,54.72,144,TW6 3UF
30/06/2025,75.05,154,CR9 9ZG
30/06/2025,77.74,135,HA0 3XU
30/06/2025,88.37,131,SM5 2ZN
30/06/2025,73.46,153,CR4 1BN
30/06/2025,63.88,135,TW3 2RS
30/06/2025,58.39,139,SW1E 5LN
30/06/2025,89.32,140,SW7 1HB
30/06/2025,55.81,148,W4 4LP
30/06/2025,96.23,138,HA2 2DW
30/06/2025,55.16,161,EC3V 9HD
30/06/2025,98.72,146,SE1P 5BL
30/06/2025,94.72,144,EC4N 8PE
30/06/2025,42.23,139,DA8 1ND
30/06/2025,64.43,149,NW9 8NJ
30/06/2025,23.94,159,SE27 9UF
30/06/2025,71.08,143,HA8 8BD
30/06/2025,69.08,166,N12 9ES
30/06/2025,41.72,152,W1A 6LU
30/06/2025,44.43,146,NW10 9SW
30/06/2025,76.85,133,W1A 2RZ
30/06/2025,77.8,130,IG8 0QJ
30/06/2025,63.17,159,RM9 9NE
30/06/2025,84.57,139,SE18 3ZB
30/06/2025,43.61,165,SE18 6NJ
30/06/2025,97.01,175,SW16 1RD
30/06/2025,52.73,141,BR1 5WD
30/06/2025,68.37,151,NW3 9EZ
30/06/2025,66.1,152,UB3 9UB
30/06/2025,78.44,168,SE20 7AF
30/06/2025,37.03,164,N14 9GX
30/06/2025,82.3,137,SE16 2DX
30/06/2025,29.21,157,SM1 1QX
30/06/2025,46.47,143,EC3M 2RT
30/06/2025,100,127,SW1V 3NQ
30/06/2025,77.06,146,IG1 4FD
30/06/2025,46.12,158,RM2 5QD
30/06/2025,100,146,SW13 3AX
30/06/2025,74.73,155,UB1 2SB
30/06/2025,95.14,159,W1H 7BW
30/06/2025,48.99,146,CR0 4WJ
30/06/2025,84.88,153,CR0 0HT
30/06/2025,75.09,151,SM4 5WH
30/06/2025,52.55,176,NW9 0UE
30/06/2025,77.77,161,SM1 9FL
30/06/2025,54.31,170,N1 2DZ
30/06/2025,27.04,159,SE18 7TP
30/06/2025,49.05,139,EN4 8XF
30/06/2025,52.67,150,NW11 1FD
30/06/2025,46.21,163,IG7 4FF
30/06/2025,97.28,166,NW3 6LZ
30/06/2025,89.36,155,SE23 2RP
30/06/2025,90.37,131,E6 4UX
30/06/2025,82.11,140,CR8 9FW
30/06/2025,4.28,149,W1U 6WH
30/06/2025,100,154,EC1A 4HY
30/06/2025,93.41,144,NW5 9XA
30/06/2025,58.3,152,HA7 1NE
30/06/2025,35.38,187,SW1V 2QE
30/06/2025,69.38,133,W8 7PJ
30/06/2025,50.09,135,EC2P 2HG
30/06/2025,51.81,145,NW9 6HG
30/06/2025,70.44,143,HA7 2JZ
30/06/2025,61.13,169,E4 7XQ
30/06/2025,60.36,140,SW17 9SQ
30/06/2025,40.87,138,NW2 5HB
30/06/2025,31.15,158,KT5 8AZ
30/06/2025,63.6,162,HA0 2GR
30/06/2025,76.69,159,BR1 4AT
30/06/2025,43.36,145,NW6 6AQ
30/06/2025,100,165,BR6 0YW
30/06/2025,58.08,143,E17 6AP
30/06/2025,51.91,137,E6 9JQ
30/06/2025,74.24,148,W1F 9NH
30/06/2025,42.03,161,EN4 9ET
30/06/2025,100,145,NW8 8YE
30/06/2025,64.05,148,DA15 8HA
30/06/2025,62.74,138,WC2R 1WL
30/06/2025,73.67,155,NW11 7EU
30/06/2025,56.42,159,E8 9BH
30/06/2025,70.54,155,EC1A 7AX
30/06/2025,66.47,166,N2 0BJ
30/06/2025,52.93,158,NW11 8NH
30/06/2025,100,140,RM13 0DF
30/06/2025,82.81,162,CR3 2SQ
30/06/2025,76.86,164,W1M 4BB
30/06/2025,46.28,143,W1N 2AR
30/06/2025,59.34,152,UB3 1SX
30/06/2025,82.81,154,N1P 1BT
30/06/2025,81.17,164,E17 6WJ
30/06/2025,67.9,139,N4 2RG
30/06/2025,83.06,153,N2 8LN
30/06/2025,80.57,144,N12 9WS
30/06/2025,22.3,130,SM1 2SZ
30/06/2025,62.7,173,E6 5RT
30/06/2025,66.52,172,SM4 5HT
30/06/2025,100,134,E15 1PR
30/06/2025,76.22,142,SE14 6RP
30/06/2025,68.01,148,W1C 2QP
30/06/2025,43.92,158,SW16 4EJ
30/06/2025,67.55,125,N19 4QW
30/06/2025,65.45,161,SW17 1GA
30/06/2025,51.62,138,E2 8LT
30/06/2025,55.3,144,HA2 9JZ
30/06/2025,57.23,134,EN3 4LN
30/06/2025,35.85,149,SW15 5WG
30/06/2025,73.25,169,RM1 3FE
30/06/2025,85.84,148,E6 4ED
30/06/2025,83.99,163,EC4V 4GG
30/06/2025,59.51,152,CR0 2LB
30/06/2025,86.49,141,UB5 6GH
30/06/2025,57.49,172,SW1W 9YQ
30/06/2025,63.84,151,HA2 2FD
30/06/2025,64.23,135,BR2 9TT
30/06/2025,93.02,155,CR2 7YG
30/06/2025,74.94,153,W1A 5LA
30/06/2025,40,165,SE5 8WW
30/06/2025,67.11,147,HA3 9AW
30/06/2025,75.27,176,HA3 8SH
30/06/2025,100,171,N19 5EQ
30/06/2025,100,150,SW16 5AU
30/06/2025,75.29,157,SE18 9NY
30/06/2025,62.05,169,SE27 0JL
30/06/2025,75.02,175,NW10 9XR
30/06/2025,76.83,160,NW11 9FF
30/06/2025,64.26,141,W4 2PA
30/06/2025,55.09,145,CR9 9WH
30/06/2025,74.35,145,W4 1WT
30/06/2025,91.9,165,SW1H 0RL
30/06/2025,40.08,155,N9 9RS
30/06/2025,74.67,143,SM6 6BJ
30/06/2025,43.72,130,IG3 9LA
30/06/2025,100,168,E1 3PA
30/06/2025,91.32,147,CR2 8LN
30/06/2025,54.16,165,SE27 9BU
30/06/2025,86.18,157,KT5 8ZA
01/07/2025,53.78,160,NW1W 9GD
01/07/2025,67.34,149,SE17 1YN
01/07/2025,75.79,138,RM1 3LR
01/07/2025,87.69,146,NW7 2ZP
01/07/2025,40.16,162,HA5 4RB
01/07/2025,53.93,151,NW9 9PS
01/07/2025,88.12,142,CR9 4YT
01/07/2025,90.5,142,DA6 8BH
01/07/2025,59,174,E17 9TA
01/07/2025,64.5,145,SE15 4LA
01/07/2025,44.87,165,W1H 4NA
01/07/2025,56.15,136,W8 5DG
01/07/2025,69.73,161,SW3 1ES
01/07/2025,59.22,157,BR1 3NL
01/07/2025,77.97,151,NW5 1XP
01/07/2025,60.68,150,DA8 2PL
01/07/2025,72.89,134,W3 9LR
01/07/2025,86.69,148,SW17 8AH
