timestamp,postcode,Response_Team_Officers
2025-05-29 06:00:00,SE15 5QJ,1
2025-05-05 20:00:00,HA5 5EJ,12
2025-05-10 15:00:00,SE17 1EZ,15
2025-06-26 21:00:00,N10 3NA,6
2025-05-13 01:00:00,CR2 2YD,4
2025-05-29 06:00:00,W6 9JP,0
2025-05-14 03:00:00,NW1 0SR,3
2025-06-11 21:00:00,NW1 2JB,2
2025-06-14 04:00:00,HA0 3PD,1
2025-06-09 13:00:00,EC3R 8BT,18
2025-06-18 09:00:00,N4 2AH,4
2025-05-27 14:00:00,E5 9PP,5
2025-07-07 15:00:00,SE10 0ZH,0
2025-06-23 12:00:00,UB3 4FQ,0
2025-05-04 21:00:00,E9 6NU,20
2025-05-26 06:00:00,HA9 7NP,0
2025-06-03 22:00:00,SE15 6QP,1
2025-06-28 18:00:00,E1 6HQ,5
2025-07-30 11:00:00,SE8 3QX,20
2025-07-19 03:00:00,IG2 7SH,5
2025-07-04 16:00:00,DA8 1LE,5
2025-07-04 08:00:00,N4 1QG,8
2025-07-05 07:00:00,SE18 2EG,3
2025-07-15 08:00:00,SW18 2HS,5
2025-05-10 02:00:00,E13 0JA,2
2025-06-17 00:00:00,EC3N 4DY,12
2025-07-09 11:00:00,N16 7NP,5
2025-07-06 18:00:00,E14 6QA,0
2025-07-17 04:00:00,W1D 2HY,3
2025-05-18 01:00:00,UB1 3AY,10
2025-05-02 08:00:00,NW1 0LX,1
2025-06-07 04:00:00,W1U 2HX,0
2025-06-16 00:00:00,SE11 4RT,3
2025-06-22 15:00:00,W1G 0BJ,6
2025-05-10 04:00:00,UB3 2RQ,19
2025-05-04 17:00:00,SW1X 9HZ,2
2025-07-03 00:00:00,HA2 7LX,3
2025-05-27 10:00:00,N4 2DA,5
2025-06-23 17:00:00,N10 3HU,12
2025-05-28 21:00:00,SW4 0LB,5
2025-06-26 10:00:00,E6 1QR,2
2025-07-18 07:00:00,CR0 3SQ,5
2025-06-10 13:00:00,NW10 8PX,4
2025-05-01 15:00:00,N16 7HU,4
2025-05-23 10:00:00,SE17 2TQ,10
2025-05-11 07:00:00,E1 7PU,1
2025-06-16 19:00:00,W1U 6JJ,25
2025-05-18 12:00:00,W1R 8RS,5
2025-05-22 08:00:00,E11 3DY,13
2025-07-05 22:00:00,E9 7HA,1
2025-05-24 20:00:00,EC2A 3PD,22
2025-05-10 14:00:00,DA8 1HJ,6
2025-05-23 04:00:00,SW1P 2BE,2
2025-06-30 09:00:00,N1 1QP,3
2025-06-04 03:00:00,SW15 1RB,0
2025-06-14 17:00:00,W10 5TF,6
2025-07-27 01:00:00,SE15 1ZB,2
2025-06-20 13:00:00,UB3 2NH,19
2025-06-10 12:00:00,UB2 5EY,15
2025-06-15 00:00:00,SE22 8DG,3
2025-06-18 10:00:00,SE22 9AJ,5
2025-07-12 19:00:00,EC1V 9NG,5
2025-07-05 02:00:00,SW1A 2BB,3
2025-07-24 16:00:00,E1 7DA,5
2025-05-02 15:00:00,SW6 4NF,14
2025-07-11 00:00:00,N5 1RF,4
2025-06-02 03:00:00,E17 7PR,1
2025-06-25 13:00:00,IG11 0PR,5
2025-07-13 11:00:00,SE22 8EG,5
2025-05-19 07:00:00,NW10 7NG,21
2025-06-28 22:00:00,CR0 4XP,15
2025-07-28 14:00:00,DA15 7DB,12
2025-06-05 18:00:00,N1 2BJ,4
2025-06-01 03:00:00,NW3 1QL,5
2025-07-19 17:00:00,NW11 7NY,4
2025-06-05 06:00:00,N10 3RS,2
2025-06-28 20:00:00,N4 4DA,1
2025-07-20 01:00:00,E11 3EG,2
2025-05-15 00:00:00,SE25 6ED,2
2025-06-08 18:00:00,W1Y 3AN,1
2025-05-10 06:00:00,SW16 6JF,16
2025-07-26 03:00:00,E15 4PP,4
2025-07-10 06:00:00,EC2M 7PD,3
2025-06-18 15:00:00,W3 0HN,18
2025-05-26 03:00:00,E2 0PH,5
2025-07-06 12:00:00,N1 7DB,19
2025-07-20 02:00:00,TW4 6LZ,4
2025-05-04 23:00:00,SW1P 4NH,1
2025-05-23 18:00:00,SE8 3GF,5
2025-05-29 02:00:00,UB4 9JS,4
2025-06-19 11:00:00,W1N 7AJ,3
2025-06-21 18:00:00,N4 3BA,4
2025-07-09 02:00:00,TW4 5EY,0
2025-07-18 20:00:00,SW7 4RN,5
2025-06-10 15:00:00,W5 2TA,9
2025-05-01 02:00:00,HA7 2RU,3
2025-07-10 04:00:00,SW3 1HG,0
2025-07-11 13:00:00,BR1 1TT,5
2025-05-31 22:00:00,W1J 7FZ,1
2025-06-06 06:00:00,W1V 8BA,0
2025-07-17 14:00:00,HA1 3DR,2
2025-06-18 05:00:00,SE1 2XB,20
2025-07-30 13:00:00,NW8 8JY,0
2025-07-15 14:00:00,HA8 8TP,1
2025-06-12 18:00:00,N16 8BJ,5
2025-07-26 13:00:00,DA5 1AL,4
2025-06-03 09:00:00,N5 1RP,23
2025-06-13 00:00:00,HA3 8ST,1
2025-05-10 05:00:00,E3 5QJ,0
2025-05-17 06:00:00,RM8 2QW,5
2025-07-27 11:00:00,TW3 1UF,3
2025-05-26 23:00:00,NW1 0JG,5
2025-06-10 14:00:00,SE5 9AU,2
2025-05-02 18:00:00,E13 0AP,0
2025-05-11 16:00:00,E9 5RE,3
2025-06-17 19:00:00,RM1 4TP,3
2025-06-12 03:00:00,CR4 2BX,1
2025-06-06 11:00:00,E8 4BD,0
2025-07-19 07:00:00,E12 6PG,5
2025-05-07 06:00:00,N16 7SR,20
2025-07-14 15:00:00,WC1H 8EZ,1
2025-06-08 18:00:00,SW16 1HR,2
2025-07-15 00:00:00,IG8 7NN,3
2025-05-30 09:00:00,SW6 4HU,20
2025-05-10 15:00:00,W3 6RE,7
2025-05-15 06:00:00,W1D 2DU,16
2025-07-19 15:00:00,E10 6DQ,1
2025-06-28 11:00:00,W14 9FB,7
2025-06-09 05:00:00,E9 7QZ,3
2025-07-17 14:00:00,SE1 6SB,3
2025-06-12 20:00:00,SE1 9DD,5
2025-05-12 16:00:00,W5 3JT,2
2025-06-06 18:00:00,SW11 4HY,4
2025-07-05 01:00:00,E14 6NR,3
2025-06-08 02:00:00,N1 7JR,3
2025-06-30 19:00:00,SW17 8DH,16
2025-07-03 22:00:00,N14 7BS,1
2025-05-31 20:00:00,SW5 9RP,20
2025-06-27 01:00:00,W1Y 2DP,4
2025-06-24 10:00:00,E1 5JF,0
2025-07-08 14:00:00,SE5 8EN,3
2025-05-28 19:00:00,W1B 1AH,4
2025-07-04 01:00:00,E17 9EU,5
2025-05-28 17:00:00,BR1 3LP,4
2025-06-21 00:00:00,HA9 7PU,2
2025-07-06 14:00:00,RM14 3PB,3
2025-05-06 15:00:00,E8 1JX,7
2025-06-11 15:00:00,N17 7LH,3
2025-07-02 09:00:00,E1W 2BN,8
2025-05-11 12:00:00,SW1X 0DA,18
2025-07-08 01:00:00,CR0 3DG,15
2025-05-02 15:00:00,E2 8BZ,5
2025-07-04 08:00:00,SW15 6JH,5
2025-05-17 16:00:00,SW1V 3BZ,18
2025-07-20 02:00:00,KT1 1EE,20
2025-07-26 15:00:00,SE10 9GG,18
2025-06-16 06:00:00,N22 4HL,1
2025-06-12 15:00:00,W10 5DY,15
2025-05-18 13:00:00,DA6 7LN,0
2025-05-12 06:00:00,RM3 7PP,1
2025-06-09 23:00:00,N8 8AE,0
2025-06-11 04:00:00,N6 4BE,1
2025-07-10 04:00:00,HA1 1LG,8
2025-05-26 07:00:00,SE19 3DP,1
2025-05-07 19:00:00,WC2H 7PU,6
2025-06-03 20:00:00,N6 5PD,21
2025-06-10 16:00:00,E17 9JN,1
2025-07-12 10:00:00,SE1 1QY,0
2025-05-11 03:00:00,IG11 7TZ,13
2025-05-13 21:00:00,NW2 6LS,2
2025-06-08 02:00:00,HA0 4JF,0
2025-07-27 16:00:00,IG3 9RZ,6
2025-05-04 09:00:00,SE6 2PT,1
2025-05-14 03:00:00,SW18 1GA,12
2025-07-13 13:00:00,KT3 6HP,2
2025-05-18 20:00:00,NW8 8PT,15
2025-06-17 22:00:00,WC1B 4HQ,17
2025-07-24 06:00:00,N17 8JX,22
2025-05-17 16:00:00,W1G 8AD,11
2025-05-29 17:00:00,EC1R 3BL,20
2025-07-05 20:00:00,SE8 5AW,24
2025-07-12 11:00:00,NW4 1PH,4
2025-06-22 16:00:00,NW2 1HP,13
2025-06-06 13:00:00,SE16 1BW,13
2025-06-10 16:00:00,IG11 0HF,1
2025-07-25 04:00:00,E1 2EG,5
2025-06-07 22:00:00,SE9 1AN,4
2025-05-10 13:00:00,E8 2AA,3
2025-05-20 20:00:00,E17 5NP,0
2025-05-17 07:00:00,EN4 8UA,1
2025-06-09 18:00:00,SE8 5AZ,20
2025-07-25 10:00:00,SW4 8JA,2
2025-07-07 21:00:00,N2 0PW,23
2025-06-03 23:00:00,E1 6AG,0
2025-06-04 06:00:00,SW1E 6QT,2
2025-07-23 09:00:00,E3 5DT,3
2025-07-17 13:00:00,NW1 8NZ,13
2025-07-13 09:00:00,SE18 7PQ,14
2025-07-10 21:00:00,UB1 1SQ,3
2025-06-13 04:00:00,WC2A 1QS,1
2025-07-12 06:00:00,HA8 6QU,2
2025-05-04 10:00:00,SW12 9HJ,3
2025-07-01 14:00:00,SE23 2QQ,11
2025-07-23 05:00:00,N1 6BA,21
2025-07-13 14:00:00,N1 9DX,4
2025-05-11 23:00:00,IG3 8BQ,21
2025-06-23 21:00:00,SE15 5PQ,4
2025-05-18 22:00:00,N16 8QY,5
2025-07-22 06:00:00,IG6 3FJ,4
2025-07-14 08:00:00,HA3 8FJ,4
2025-05-13 13:00:00,SW1A 1PH,4
2025-06-11 11:00:00,N11 3GR,3
2025-06-20 17:00:00,SE26 5BJ,5
2025-06-01 10:00:00,IG1 1NJ,3
2025-05-05 06:00:00,W2 6HN,3
2025-07-02 00:00:00,SW2 4FX,2
2025-05-24 14:00:00,E15 1GB,3
2025-06-14 19:00:00,E8 3TB,5
2025-06-08 13:00:00,E7 0JB,3
2025-05-25 22:00:00,E5 8BY,2
2025-06-11 02:00:00,SE1 0AA,11
2025-06-13 12:00:00,SE4 2SY,0
2025-05-11 00:00:00,SE16 7HQ,1
2025-07-28 18:00:00,SW4 6BB,7
2025-06-29 12:00:00,NW1 7BW,3
2025-07-06 20:00:00,HA5 4QT,4
2025-05-07 18:00:00,SW19 3FF,2
2025-07-02 23:00:00,N6 5SS,17
2025-07-22 13:00:00,W2 1AJ,19
2025-05-04 08:00:00,RM14 3RD,12
2025-05-05 13:00:00,EC3N 4AL,18
2025-06-13 07:00:00,N8 9BT,1
2025-05-06 02:00:00,N18 2XA,1
2025-06-07 14:00:00,WC2B 5EF,4
2025-07-18 14:00:00,W10 4BN,19
2025-06-10 12:00:00,N14 5JR,2
2025-05-11 04:00:00,RM8 3JB,1
2025-05-20 03:00:00,W4 1PL,22
2025-06-18 12:00:00,W2 1UB,1
2025-05-29 23:00:00,SE11 4BG,18
2025-07-08 04:00:00,E9 5PB,15
2025-05-31 03:00:00,EC2A 3PQ,19
2025-06-01 09:00:00,SE1 9QG,7
2025-07-18 14:00:00,W1U 5EW,0
2025-06-09 08:00:00,HA0 4JF,9
2025-05-10 06:00:00,SW2 2UB,5
2025-06-18 19:00:00,TW2 7SX,5
2025-05-31 19:00:00,EC3R 5BA,0
2025-05-29 11:00:00,UB6 9SB,0
2025-07-27 08:00:00,IG4 5DQ,2
2025-06-22 11:00:00,SW1Y 6WN,10
2025-05-06 08:00:00,TW4 7HT,3
2025-05-08 03:00:00,SM1 1LX,5
2025-07-30 08:00:00,HA3 9QP,22
2025-06-07 14:00:00,IG1 4FD,22
2025-06-20 19:00:00,KT2 7QN,2
2025-07-11 21:00:00,TW9 3RA,1
2025-06-19 14:00:00,NW1 0JG,16
2025-05-21 22:00:00,E9 7SZ,6
2025-05-20 00:00:00,SE5 9HX,19
2025-07-06 17:00:00,RM12 6FR,10
2025-07-10 07:00:00,W4 2PZ,10
2025-07-11 15:00:00,HA9 0UG,5
2025-05-16 03:00:00,IG11 9XH,5
2025-07-10 23:00:00,W2 2HN,5
2025-06-05 06:00:00,RM10 7NH,0
2025-05-28 07:00:00,E15 4RT,5
2025-07-31 16:00:00,SE8 3GF,5
2025-07-09 16:00:00,N15 4JW,0
2025-05-28 02:00:00,EN3 4GJ,5
2025-05-30 04:00:00,W1A 1EJ,2
2025-05-03 07:00:00,E8 4FX,1
2025-07-08 20:00:00,E14 7GF,15
2025-07-02 23:00:00,SW11 4LY,0
2025-05-09 23:00:00,N7 9AJ,3
2025-06-17 11:00:00,SE14 6TB,2
2025-07-07 02:00:00,E16 2FQ,2
2025-06-12 17:00:00,EC2A 3NP,14
2025-06-03 03:00:00,SE1 6HS,5
2025-07-05 04:00:00,TW6 1SG,0
2025-07-05 10:00:00,SE16 3FR,0
2025-07-18 09:00:00,NW1 7BW,2
2025-07-18 09:00:00,SE5 9PT,0
2025-06-08 22:00:00,NW9 0LT,16
2025-05-11 17:00:00,SW13 0JW,4
2025-06-26 12:00:00,SE16 7FN,0
2025-06-13 14:00:00,E17 5JJ,4
2025-07-10 21:00:00,N1 6AN,5
2025-06-22 05:00:00,CR4 4BA,3
2025-07-03 14:00:00,CR7 8RB,1
2025-07-30 10:00:00,E1 1LX,6
2025-05-28 04:00:00,RM8 3NT,0
2025-06-02 18:00:00,N17 9FR,0
2025-06-09 20:00:00,SE14 5LG,13
2025-07-15 22:00:00,SE17 1BL,4
2025-05-26 19:00:00,E1 8DH,17
2025-07-26 15:00:00,SE24 9HS,2
2025-07-10 10:00:00,SE22 8SD,2
2025-07-26 14:00:00,HA2 8RG,0
2025-07-27 09:00:00,NW1 8HD,14
2025-07-20 06:00:00,NW1 8XQ,1
2025-07-11 12:00:00,WC1X 0LA,11
2025-07-24 01:00:00,HA1 2PZ,16
2025-05-23 02:00:00,NW9 5HU,4
2025-05-06 17:00:00,HA7 2DY,2
2025-05-22 21:00:00,RM1 1RS,9
2025-05-29 12:00:00,WC2E 9LG,4
2025-07-06 19:00:00,SW9 9HE,17
2025-07-10 10:00:00,SW16 6FQ,3
2025-06-05 13:00:00,N7 6EZ,0
2025-06-28 03:00:00,E16 2RW,5
2025-07-07 22:00:00,E3 3UH,2
2025-06-11 20:00:00,NW6 6NX,5
2025-06-30 14:00:00,SE20 8RW,22
2025-07-03 14:00:00,BR7 5FH,21
2025-07-14 08:00:00,HA1 3LN,2
2025-06-15 01:00:00,W1N 8JX,14
2025-07-19 20:00:00,N10 3NA,3
2025-06-21 11:00:00,N16 7TZ,2
2025-07-27 23:00:00,NW2 3BB,12
2025-07-28 06:00:00,SE22 8SD,4
2025-05-19 00:00:00,W6 8DR,4
2025-07-09 16:00:00,NW6 4BE,11
2025-05-23 06:00:00,W2 6BD,1
2025-05-26 07:00:00,E12 5PR,14
2025-07-14 23:00:00,SE14 6NF,5
2025-05-14 07:00:00,E15 1SW,6
2025-05-02 09:00:00,HA4 6QP,12
2025-05-23 21:00:00,N15 3PU,3
2025-07-09 17:00:00,N6 5NB,1
2025-05-29 17:00:00,E5 0JH,13
2025-07-08 12:00:00,E6 2PA,22
2025-06-09 19:00:00,KT1 3PF,4
2025-06-15 01:00:00,EN2 7ER,0
2025-05-25 19:00:00,W9 2BA,1
2025-06-13 13:00:00,HA9 7PL,5
2025-07-18 18:00:00,HA8 0BZ,5
2025-05-27 00:00:00,SE23 2QQ,14
2025-07-01 13:00:00,KT1 1SA,2
2025-05-02 10:00:00,E14 3NR,16
2025-06-06 23:00:00,E12 5BP,2
2025-05-19 03:00:00,NW9 5TN,1
2025-05-07 08:00:00,SW7 2JH,1
2025-05-05 12:00:00,SE17 3HF,12
2025-05-25 00:00:00,UB5 5AD,16
2025-07-02 01:00:00,N7 6AS,2
2025-07-06 20:00:00,SE1 3HT,6
2025-05-30 00:00:00,KT1 1BU,1
2025-07-20 22:00:00,E16 1TL,5
2025-06-20 05:00:00,N17 9RQ,0
2025-05-26 18:00:00,SE5 7FJ,22
2025-05-24 15:00:00,NW5 2JS,4
2025-06-08 13:00:00,UB4 9AD,3
2025-06-14 09:00:00,NW2 1XQ,2
2025-06-10 02:00:00,SW17 7EW,23
2025-06-12 16:00:00,N1 1JW,5
2025-06-20 16:00:00,N4 2TP,21
2025-06-24 18:00:00,DA6 8DU,9
2025-05-29 19:00:00,E17 4NH,18
2025-06-09 04:00:00,NW10 6LJ,4
2025-06-05 22:00:00,SW14 7BB,1
2025-05-08 17:00:00,SM4 5BZ,16
2025-07-17 12:00:00,N16 5UL,2
2025-05-04 08:00:00,RM1 1SS,5
2025-06-24 15:00:00,NW1 4PR,14
2025-05-09 14:00:00,IG1 4NJ,2
2025-07-19 16:00:00,SE17 1UG,3
2025-06-10 03:00:00,SW3 1BD,9
2025-05-11 10:00:00,SW18 1ZF,3
2025-05-12 03:00:00,NW6 3BU,0
2025-07-28 00:00:00,E8 4FH,1
2025-07-20 05:00:00,E1 7SA,1
2025-05-14 15:00:00,SE6 4RN,2
2025-06-17 15:00:00,W1U 6DF,20
2025-07-10 16:00:00,HA9 6QU,11
2025-05-06 15:00:00,EC2A 2BA,0
2025-05-29 01:00:00,HA3 5LF,2
2025-07-01 01:00:00,N17 0HR,5
2025-06-24 08:00:00,SE10 8LL,0
2025-07-25 08:00:00,W2 6BD,2
2025-05-31 20:00:00,W1F 7SN,1
2025-05-29 07:00:00,SW19 8QH,1
2025-06-25 18:00:00,E1 8BN,2
2025-07-30 00:00:00,CR0 3DG,0
2025-07-14 11:00:00,SE13 7XB,3
2025-05-05 13:00:00,NW10 4ND,9
2025-07-05 20:00:00,E15 3DG,1
2025-06-02 00:00:00,E1 8DH,1
2025-07-06 21:00:00,N17 0DE,3
2025-06-16 16:00:00,SM1 4AU,2
2025-05-29 15:00:00,NW3 4DZ,0
2025-06-05 23:00:00,E8 3LP,19
2025-06-26 06:00:00,SE9 2BB,17
2025-06-20 01:00:00,N1 5HP,4
2025-06-14 04:00:00,SM2 5AE,17
2025-07-20 22:00:00,NW1 1JY,2
2025-05-05 04:00:00,SE13 7HA,3
2025-07-06 15:00:00,SE1 9JF,5
2025-05-13 17:00:00,HA5 5SA,24
2025-07-02 07:00:00,E8 4TS,4
2025-06-01 03:00:00,NW10 6AH,1
2025-07-12 16:00:00,NW5 4DA,24
2025-05-07 01:00:00,NW1 8YH,14
2025-06-30 07:00:00,EN3 4GY,16
2025-07-17 11:00:00,W14 0NE,3
2025-05-26 13:00:00,UB6 7AX,3
2025-06-12 21:00:00,SE1 9LA,2
2025-05-17 04:00:00,TW9 1EW,1
2025-07-07 03:00:00,HA3 8DY,8
2025-07-27 13:00:00,SE15 2DZ,25
2025-06-30 20:00:00,E15 4RT,1
2025-05-09 00:00:00,E9 6JS,1
2025-05-01 02:00:00,IG1 4RE,9
2025-06-06 14:00:00,IG3 8AU,2
2025-07-14 19:00:00,SM2 5AE,1
2025-05-19 23:00:00,SW3 4LS,2
2025-07-31 13:00:00,N15 4AJ,16
2025-07-13 02:00:00,SE20 7AJ,4
2025-07-06 21:00:00,N16 8LS,0
2025-06-28 15:00:00,E16 4NR,3
2025-07-26 13:00:00,CR0 2TY,11
2025-05-13 18:00:00,EC2A 3NP,3
2025-05-14 16:00:00,E15 2ZZ,2
2025-07-15 13:00:00,SW17 9NE,17
2025-07-24 13:00:00,SE12 9PR,3
2025-06-12 21:00:00,BR1 4LE,16
2025-07-30 23:00:00,SE1 9DA,0
2025-05-12 07:00:00,SW7 3DU,21
2025-07-01 20:00:00,N7 9AA,5
2025-07-30 04:00:00,KT3 3NY,3
2025-05-18 10:00:00,HA4 8QJ,3
2025-05-14 17:00:00,WC1H 9SN,9
2025-07-01 20:00:00,SE7 7TE,3
2025-05-02 13:00:00,CR0 3LN,13
2025-06-04 00:00:00,TW3 1RQ,3
2025-07-03 03:00:00,N13 4UR,15
2025-06-20 20:00:00,SE15 6ZJ,12
2025-07-30 17:00:00,SE13 7HB,17
2025-06-08 03:00:00,N16 7DG,0
2025-07-23 15:00:00,SE1 1ZT,3
2025-06-02 00:00:00,N5 1RF,17
2025-05-18 11:00:00,W4 4BZ,1
2025-05-23 13:00:00,DA16 3QL,0
2025-06-07 14:00:00,NW6 1LH,3
2025-07-25 20:00:00,NW1 9PG,1
2025-05-25 11:00:00,HA9 0DZ,5
2025-07-16 06:00:00,W1U 3JJ,4
2025-06-30 13:00:00,DA16 3DJ,0
2025-07-23 13:00:00,SW19 6PR,1
2025-07-20 00:00:00,SE1 8DE,20
2025-06-21 04:00:00,E16 2RW,0
2025-07-22 03:00:00,E9 5NR,5
2025-06-06 10:00:00,SW8 3SB,20
2025-05-26 19:00:00,N19 4RG,4
2025-07-06 01:00:00,RM9 5SB,5
2025-06-13 21:00:00,SE10 0EJ,5
2025-07-01 23:00:00,E10 5FQ,0
2025-05-25 07:00:00,EN3 5QQ,17
2025-05-01 00:00:00,N9 9BG,0
2025-05-26 18:00:00,EC3N 2HY,2
2025-07-23 01:00:00,E17 7FR,1
2025-06-07 08:00:00,EN3 5JA,1
2025-05-12 13:00:00,E7 9LZ,5
2025-07-27 08:00:00,HA9 7NP,7
2025-05-17 19:00:00,SW13 8DQ,5
2025-06-13 08:00:00,HA3 0XN,4
2025-05-05 14:00:00,W1Y 5LG,5
2025-06-29 13:00:00,N7 7NA,0
2025-07-22 22:00:00,E1 1NL,4
2025-06-19 02:00:00,E15 3FQ,5
2025-05-14 23:00:00,E1 9SS,1
2025-06-23 17:00:00,EN1 4EH,4
2025-06-02 02:00:00,NW1 5JJ,12
2025-06-30 23:00:00,E3 3DP,13
2025-05-16 11:00:00,IG11 0DG,1
2025-06-14 19:00:00,RM7 0YZ,5
2025-06-07 10:00:00,NW1 8PD,3
2025-07-14 05:00:00,HA9 8DY,2
2025-07-29 15:00:00,W2 5PL,14
2025-06-15 14:00:00,W10 6SP,3
2025-05-06 07:00:00,RM6 6JP,2
2025-05-31 06:00:00,SW8 2FH,2
2025-07-27 08:00:00,NW10 1JS,1
2025-05-04 21:00:00,E6 1AS,1
2025-05-09 18:00:00,BR3 1FE,17
2025-07-11 06:00:00,N1 4FD,4
2025-06-21 11:00:00,W4 4DL,2
2025-05-29 18:00:00,E10 5QD,2
2025-05-06 02:00:00,SE19 3LG,14
2025-05-15 15:00:00,HA7 4NS,13
2025-05-10 09:00:00,HA2 8RY,0
2025-05-30 16:00:00,SW12 9HJ,11
2025-07-10 16:00:00,N1 3NB,3
2025-05-10 17:00:00,N8 0DY,2
2025-06-23 14:00:00,RM8 3JB,1
2025-05-26 21:00:00,RM10 8UX,4
2025-07-17 11:00:00,EC3R 5BA,18
2025-07-09 14:00:00,BR6 0FD,3
2025-07-03 16:00:00,E1 2QF,1
2025-05-14 14:00:00,UB1 2JN,13
2025-06-15 20:00:00,N17 0BS,3
2025-06-30 21:00:00,SW9 9RU,16
2025-05-10 22:00:00,E14 8JE,2
2025-05-07 03:00:00,SW5 9RP,5
2025-07-01 11:00:00,SE1 6DR,1
2025-07-10 07:00:00,E8 2AD,2
2025-06-01 07:00:00,E18 1JL,5
2025-07-21 00:00:00,KT4 8EP,21
2025-06-06 13:00:00,N1 9DZ,1
2025-05-21 16:00:00,SE26 5EY,1
2025-05-21 14:00:00,E17 4PZ,1
2025-07-03 05:00:00,N1 5HP,0
2025-07-02 19:00:00,IG1 2RP,8
2025-07-12 15:00:00,N8 0LS,22
2025-06-08 15:00:00,WC2N 6NG,12
2025-05-05 00:00:00,TW9 4DX,16
2025-07-23 03:00:00,WC1N 3JY,2
2025-06-14 07:00:00,E9 5EA,0
2025-05-13 01:00:00,IG8 0UJ,2
2025-07-07 03:00:00,SE23 1PE,4
2025-05-10 17:00:00,HA5 5SA,3
2025-07-24 16:00:00,E17 9AP,1
2025-07-12 17:00:00,UB1 2NJ,9
2025-05-03 12:00:00,CR4 6XT,5
2025-06-11 14:00:00,N1 7AR,1
2025-06-26 23:00:00,E3 4QS,0
2025-06-20 19:00:00,SW9 9AX,5
2025-05-13 03:00:00,SW1P 2EA,1
2025-05-04 18:00:00,DA7 6EP,2
2025-07-08 09:00:00,SE23 3HU,1
2025-05-12 17:00:00,TW5 0EX,13
2025-05-25 01:00:00,E16 1JX,3
2025-06-02 03:00:00,E17 9HJ,2
2025-05-08 13:00:00,SE16 4RZ,2
2025-05-07 10:00:00,SE21 7DG,1
2025-06-26 21:00:00,SE16 6BJ,9
2025-05-29 08:00:00,HA8 0PS,4
2025-05-20 18:00:00,TW9 1UN,4
2025-06-30 06:00:00,E1 2BT,3
2025-06-11 14:00:00,CR4 2LX,10
2025-05-30 00:00:00,SW1H 0BD,0
2025-06-18 19:00:00,UB8 1AB,1
2025-05-22 08:00:00,HA5 4QT,3
2025-06-14 23:00:00,SW8 2SS,4
2025-06-27 13:00:00,N1 7AR,3
2025-05-18 22:00:00,E1 9AN,0
2025-06-23 17:00:00,NW10 4RR,23
2025-07-19 05:00:00,W1Y 0SL,3
2025-05-26 18:00:00,SW17 8AU,21
2025-07-17 06:00:00,E7 8BS,1
2025-06-13 21:00:00,N5 1NQ,12
2025-05-15 00:00:00,SE13 6HY,0
2025-05-20 12:00:00,E8 2DS,3
2025-05-13 05:00:00,SE5 8TR,0
2025-05-10 14:00:00,SW16 1HR,2
2025-06-01 07:00:00,SE27 0HX,4
2025-07-06 11:00:00,E2 8AB,2
2025-06-11 08:00:00,SE21 8HN,4
2025-05-21 20:00:00,SE26 4TH,2
2025-06-26 00:00:00,SM2 5AE,14
2025-05-11 05:00:00,RM1 3LB,3
2025-05-09 01:00:00,SW15 1HN,12
2025-05-20 02:00:00,SE5 8LB,1
2025-06-14 22:00:00,N15 5DB,3
2025-06-23 03:00:00,E6 4HT,3
2025-07-27 14:00:00,N2 0BB,0
2025-06-09 07:00:00,WC1A 1DA,18
2025-06-07 00:00:00,W1D 6QZ,10
2025-05-28 15:00:00,SE15 6NH,4
2025-05-21 19:00:00,E3 2BD,15
2025-07-27 06:00:00,SW5 0BQ,4
2025-07-19 12:00:00,E1 2BF,0
2025-07-01 22:00:00,SW3 6DW,11
2025-07-13 22:00:00,E2 0ED,14
2025-05-06 15:00:00,IG4 5LU,10
2025-07-05 11:00:00,UB9 6BT,1
2025-06-14 23:00:00,HA9 0GG,6
2025-06-21 13:00:00,E13 0DL,1
2025-06-27 20:00:00,NW1 7BS,3
2025-06-14 11:00:00,IG1 1DQ,0
2025-06-08 18:00:00,HA1 1DB,2
2025-05-18 07:00:00,SE22 8UH,0
2025-06-15 03:00:00,N1 4HD,1
2025-06-01 13:00:00,N15 3BU,1
2025-05-08 08:00:00,UB4 8HU,2
2025-06-04 21:00:00,KT9 1AE,5
2025-06-26 04:00:00,SW6 3PA,5
2025-07-06 00:00:00,IG11 8DR,3
2025-06-28 23:00:00,W5 3JY,2
2025-06-22 15:00:00,E11 3DY,3
2025-07-17 19:00:00,UB2 4US,17
2025-06-14 14:00:00,N22 6BE,2
2025-07-09 21:00:00,NW8 6DN,20
2025-07-31 10:00:00,SW5 0RF,23
2025-05-08 10:00:00,IG4 5DU,2
2025-05-10 19:00:00,SW17 9PQ,0
2025-06-28 15:00:00,CR7 8PN,3
2025-05-08 03:00:00,HA9 0BG,1
2025-06-28 12:00:00,SE8 5HY,13
2025-05-01 19:00:00,SE15 3SS,16
2025-07-02 13:00:00,SW3 3HT,4
2025-05-25 10:00:00,N6 5HF,21
2025-05-01 09:00:00,E15 3HZ,0
2025-05-09 17:00:00,E10 5QF,18
2025-07-23 08:00:00,KT2 5FP,3
2025-06-09 14:00:00,RM8 2QW,8
2025-06-23 02:00:00,CR9 9EA,1
2025-06-11 01:00:00,HA9 9HA,9
2025-07-29 12:00:00,SE21 8NN,5
2025-05-18 04:00:00,SW1W 9SX,0
